loan_amnt,term,int_rate,installment,grade,emp_length,home_ownership,annual_inc,verification_status,purpose,dti,delinq_2yrs,fico_range_low,revol_util,loan_status
18300,36 months,21.03,689.74,E,10+ years,MORTGAGE,104400,Source Verified,debt_consolidation,12.63,0,662,51.9,Charged Off
4700,36 months,16.59,166.61,D,3 years,MORTGAGE,55200,Verified,home_improvement,26.71,0,676,38.6,Charged Off
9100,36 months,18.8,332.65,E,10+ years,MORTGAGE,140600,Not Verified,home_improvement,21.34,0,659,,Fully Paid
20500,36 months,18.48,746.07,E,,MORTGAGE,123500,Source Verified,car,14.03,0,644,23.9,Fully Paid
23400,36 months,15.66,818.75,D,< 1 year,RENT,44000,Verified,debt_consolidation,25.62,0,678,66.3,Fully Paid
13100,60 months,11.21,286.2,B,8 years,MORTGAGE,25500,Verified,small_business,23.79,0,730,52.5,Fully Paid
18900,36 months,11.32,621.63,B,2 years,OWN,146300,Not Verified,credit_card,9.71,0,719,28.8,Fully Paid
7400,60 months,16.47,181.81,D,10+ years,MORTGAGE,75200,Verified,credit_card,13.54,0,682,19.3,Charged Off
18100,60 months,11.27,395.98,B,5 years,MORTGAGE,106800,Verified,debt_consolidation,16.29,0,720,39.0,Fully Paid
9900,36 months,18.19,358.85,D,5 years,RENT,64300,Verified,credit_card,10.85,0,708,65.7,Charged Off
12100,36 months,23.15,469.33,F,10+ years,MORTGAGE,92200,Verified,credit_card,13.53,0,648,11.9,Charged Off
9600,60 months,8.4,196.5,A,10+ years,RENT,219000,Verified,debt_consolidation,18.46,0,740,65.5,Fully Paid
34900,60 months,24.97,1023.75,F,2 years,MORTGAGE,70900,Source Verified,small_business,12.97,0,650,72.3,Fully Paid
19500,60 months,9.82,412.59,B,4 years,OWN,35400,Verified,debt_consolidation,50.0,0,721,48.9,Charged Off
5100,36 months,10.62,166.05,B,3 years,MORTGAGE,76400,Not Verified,other,12.49,0,710,32.7,Fully Paid
17800,36 months,14.09,609.14,C,5 years,RENT,44800,Not Verified,debt_consolidation,20.07,0,678,83.2,Fully Paid
17200,36 months,7.14,532.19,A,10+ years,OWN,156800,Verified,debt_consolidation,21.82,0,742,23.1,Fully Paid
10200,60 months,12.15,227.67,C,10+ years,OWN,41100,Source Verified,debt_consolidation,9.04,0,716,48.4,Fully Paid
8900,60 months,13.22,203.51,C,10+ years,RENT,88800,Source Verified,car,8.71,0,694,20.3,Fully Paid
10200,36 months,16.6,361.63,D,9 years,MORTGAGE,47400,Verified,debt_consolidation,16.57,1,681,75.5,Fully Paid
4600,36 months,11.62,151.95,B,8 years,RENT,97300,Source Verified,debt_consolidation,27.54,0,719,65.3,Charged Off
4500,36 months,11.01,147.35,B,10+ years,RENT,32500,Not Verified,debt_consolidation,23.27,0,725,13.3,Fully Paid
12700,36 months,16.03,446.68,D,10+ years,RENT,107500,Source Verified,credit_card,13.4,0,712,49.6,Fully Paid
30400,60 months,21.2,825.85,E,4 years,MORTGAGE,60200,Source Verified,credit_card,27.19,0,672,32.2,Charged Off
21400,36 months,10.72,697.77,B,10+ years,OWN,30800,Source Verified,debt_consolidation,16.52,1,714,78.4,Fully Paid
17600,36 months,6.6,540.22,A,2 years,MORTGAGE,54400,Not Verified,debt_consolidation,12.55,1,737,42.0,Fully Paid
8500,36 months,13.37,287.92,C,10+ years,RENT,49600,Not Verified,home_improvement,34.96,0,698,47.5,Fully Paid
9100,36 months,20.72,341.54,E,2 years,RENT,219000,Verified,small_business,19.91,0,668,35.0,Charged Off
15400,36 months,10.69,501.92,B,< 1 year,RENT,55900,Source Verified,debt_consolidation,23.76,0,721,72.7,Fully Paid
7000,36 months,10.19,226.5,B,2 years,MORTGAGE,48200,Verified,debt_consolidation,19.92,0,699,35.8,Fully Paid
13900,36 months,16.6,492.81,D,10+ years,MORTGAGE,42400,Not Verified,debt_consolidation,17.47,0,664,23.6,Fully Paid
11900,36 months,6.39,364.13,A,10+ years,OWN,101300,Verified,debt_consolidation,19.95,0,750,27.0,Fully Paid
8100,36 months,10.3,262.51,B,3 years,MORTGAGE,69400,Not Verified,credit_card,26.95,1,720,80.9,Fully Paid
26200,36 months,6.03,797.41,A,10+ years,RENT,125500,Source Verified,debt_consolidation,12.81,0,743,61.5,Fully Paid
20400,60 months,6.19,396.19,A,10+ years,MORTGAGE,54200,Source Verified,debt_consolidation,23.07,0,750,69.2,Fully Paid
15300,36 months,22.75,590.27,F,10+ years,OTHER,57400,Source Verified,debt_consolidation,22.12,1,659,,Charged Off
18400,36 months,6.97,567.89,A,10+ years,RENT,94600,Not Verified,debt_consolidation,21.67,0,728,49.2,Fully Paid
19800,60 months,19.92,523.7,E,,MORTGAGE,40600,Verified,debt_consolidation,15.08,0,664,,Fully Paid
3000,36 months,18.35,108.98,D,4 years,MORTGAGE,27900,Source Verified,other,12.66,2,702,59.0,Fully Paid
14400,36 months,15.25,500.95,D,6 years,MORTGAGE,189200,Not Verified,credit_card,7.71,0,664,51.0,Charged Off
10500,36 months,9.63,336.98,B,,RENT,116300,Not Verified,home_improvement,21.0,0,726,32.1,Fully Paid
23400,60 months,19.23,609.97,E,1 year,MORTGAGE,43900,Not Verified,credit_card,19.28,0,660,61.5,Fully Paid
22100,36 months,15.56,772.18,D,7 years,RENT,209000,Source Verified,debt_consolidation,19.01,0,690,62.1,Fully Paid
25200,36 months,10.09,814.2,B,6 years,RENT,23700,Source Verified,medical,12.29,1,718,60.4,Fully Paid
10100,36 months,14.38,347.06,D,2 years,MORTGAGE,119700,Verified,debt_consolidation,34.1,1,698,85.3,Fully Paid
5300,36 months,10.97,173.44,B,1 year,RENT,25100,Source Verified,debt_consolidation,10.44,0,723,51.2,Fully Paid
6500,36 months,13.27,219.86,C,3 years,RENT,117100,Verified,credit_card,35.81,0,709,38.9,Charged Off
5600,60 months,12.85,126.99,C,1 year,RENT,24500,Not Verified,debt_consolidation,15.4,1,703,45.2,Fully Paid
11200,36 months,6.48,343.17,A,10+ years,MORTGAGE,94000,Verified,car,23.6,0,740,80.6,Fully Paid
29500,36 months,21.18,1114.14,E,9 years,RENT,43700,Not Verified,debt_consolidation,19.07,0,668,42.8,Fully Paid
11500,60 months,10.41,246.67,B,6 years,MORTGAGE,23400,Source Verified,debt_consolidation,20.03,0,719,54.5,Fully Paid
17200,36 months,6.18,524.66,A,10+ years,RENT,98500,Verified,credit_card,11.54,0,730,45.0,Fully Paid
8200,36 months,14.8,283.45,C,< 1 year,MORTGAGE,44100,Not Verified,debt_consolidation,19.47,1,695,45.8,Fully Paid
8400,36 months,13.69,285.83,C,10+ years,MORTGAGE,53800,Verified,debt_consolidation,10.66,0,689,33.8,Fully Paid
18900,36 months,7.04,583.92,A,6 years,MORTGAGE,55400,Not Verified,debt_consolidation,6.41,0,739,58.7,Fully Paid
13600,36 months,18.0,491.67,D,6 years,MORTGAGE,67000,Verified,debt_consolidation,17.66,0,682,50.9,Fully Paid
8900,36 months,14.29,305.44,C,10+ years,RENT,72000,Verified,debt_consolidation,15.11,0,680,37.8,Charged Off
15900,36 months,12.3,530.39,D,,MORTGAGE,150400,Source Verified,debt_consolidation,11.45,1,687,65.5,Fully Paid
10600,36 months,12.77,355.98,C,10+ years,OWN,18500,Source Verified,other,27.34,0,706,,Fully Paid
16900,36 months,18.61,616.16,E,3 years,RENT,108500,Verified,debt_consolidation,6.99,0,666,36.4,Fully Paid
9200,60 months,10.96,199.85,B,6 years,RENT,75700,Verified,debt_consolidation,21.93,1,704,36.3,Fully Paid
23400,36 months,23.34,909.96,F,10+ years,MORTGAGE,41300,Source Verified,debt_consolidation,17.69,0,670,63.3,Fully Paid
36000,60 months,6.26,700.34,A,3 years,MORTGAGE,334200,Source Verified,medical,17.98,0,740,48.1,Fully Paid
11900,60 months,11.28,260.4,B,2 years,MORTGAGE,66100,Not Verified,home_improvement,9.3,1,717,79.7,Fully Paid
7100,60 months,11.72,156.93,B,5 years,RENT,47900,Source Verified,credit_card,13.43,0,702,38.4,Fully Paid
10400,36 months,12.07,345.78,B,6 years,MORTGAGE,43000,Not Verified,credit_card,7.96,0,733,34.9,Fully Paid
14000,60 months,11.78,309.87,C,9 years,RENT,61200,Source Verified,debt_consolidation,35.64,2,714,36.5,Fully Paid
5900,36 months,14.4,202.8,C,6 years,MORTGAGE,50400,Not Verified,medical,12.29,2,713,37.8,Fully Paid
12400,36 months,5.4,373.87,A,7 years,MORTGAGE,224900,Verified,credit_card,30.88,0,731,41.1,Fully Paid
27000,36 months,18.4,981.54,D,6 years,RENT,58700,Source Verified,debt_consolidation,9.64,0,663,31.9,Fully Paid
15200,60 months,9.76,321.16,B,5 years,MORTGAGE,37900,Source Verified,debt_consolidation,7.4,0,726,58.3,Fully Paid
14000,36 months,15.32,487.51,D,3 years,MORTGAGE,74900,Not Verified,debt_consolidation,11.32,0,663,35.6,Fully Paid
12100,60 months,13.22,276.68,C,10+ years,OWN,205700,Not Verified,home_improvement,23.5,0,699,66.7,Fully Paid
23500,36 months,13.7,799.75,D,2 years,RENT,39600,Source Verified,other,29.89,0,681,67.5,Fully Paid
10200,60 months,10.61,219.79,B,< 1 year,MORTGAGE,166700,Verified,car,12.19,1,745,45.1,Fully Paid
4300,60 months,9.98,91.32,B,9 years,MORTGAGE,102600,Not Verified,credit_card,27.39,1,720,66.0,Charged Off
11900,36 months,11.68,393.43,B,1 year,MORTGAGE,79400,Verified,debt_consolidation,20.32,0,716,69.8,Fully Paid
8700,36 months,12.16,289.63,C,5 years,MORTGAGE,69700,Not Verified,credit_card,13.48,0,695,49.2,Fully Paid
6100,36 months,12.46,203.95,C,2 years,MORTGAGE,37800,Verified,major_purchase,11.77,1,701,65.2,Fully Paid
16500,36 months,8.92,524.08,B,3 years,RENT,63300,Verified,other,27.16,0,703,37.0,Fully Paid
16700,36 months,12.86,561.56,B,2 years,RENT,114400,Verified,credit_card,23.17,0,705,46.9,Fully Paid
6800,60 months,21.18,184.65,E,5 years,MORTGAGE,91300,Not Verified,other,34.34,0,672,45.3,Fully Paid
13300,36 months,9.64,426.91,B,2 years,RENT,76800,Source Verified,debt_consolidation,21.68,1,705,80.2,Fully Paid
5300,36 months,16.38,187.33,D,5 years,MORTGAGE,32900,Not Verified,small_business,18.69,0,695,17.6,Charged Off
19500,60 months,19.39,510.03,D,1 year,MORTGAGE,60500,Source Verified,debt_consolidation,22.34,0,691,38.0,Charged Off
21500,36 months,10.02,693.95,B,10+ years,RENT,24000,Verified,medical,31.25,0,736,67.0,Fully Paid
8200,60 months,11.11,178.74,C,5 years,RENT,44500,Not Verified,debt_consolidation,20.07,0,695,33.9,Fully Paid
11400,60 months,12.59,257.0,D,4 years,RENT,151800,Verified,credit_card,22.44,0,672,40.0,Charged Off
7100,36 months,15.18,246.75,D,1 year,RENT,53900,Source Verified,debt_consolidation,13.22,1,697,75.0,Fully Paid
30000,36 months,10.81,979.46,B,4 years,MORTGAGE,21000,Not Verified,major_purchase,25.57,0,700,63.3,Fully Paid
14300,36 months,7.56,445.21,A,10+ years,RENT,94500,Verified,credit_card,15.0,0,742,55.0,Fully Paid
15100,36 months,7.62,470.54,A,10+ years,RENT,155300,Verified,credit_card,36.1,0,769,83.4,Fully Paid
3700,60 months,13.09,84.36,C,8 years,RENT,121100,Not Verified,debt_consolidation,17.33,0,707,67.9,Charged Off
11700,36 months,17.81,421.87,D,10+ years,MORTGAGE,59300,Source Verified,credit_card,10.22,1,694,37.0,Fully Paid
12300,36 months,20.68,461.38,E,5 years,MORTGAGE,62100,Not Verified,credit_card,27.22,1,665,41.8,Fully Paid
12300,60 months,15.8,297.81,C,10+ years,OTHER,80200,Verified,debt_consolidation,16.52,0,704,28.4,Fully Paid
10400,36 months,15.64,363.79,C,2 years,RENT,43500,Not Verified,small_business,16.3,0,705,55.5,Charged Off
14600,36 months,23.76,570.96,E,3 years,RENT,148300,Source Verified,debt_consolidation,5.82,0,674,82.6,Fully Paid
12800,36 months,10.45,415.73,B,10+ years,RENT,81200,Source Verified,credit_card,35.22,0,705,31.2,Fully Paid
15800,36 months,8.74,500.53,B,,OWN,64400,Verified,credit_card,15.91,0,692,64.3,Fully Paid
10600,60 months,11.87,235.1,B,< 1 year,RENT,63200,Source Verified,debt_consolidation,19.04,0,704,19.9,Fully Paid
8100,60 months,21.01,219.18,E,10+ years,RENT,84700,Verified,debt_consolidation,19.27,3,694,61.4,Charged Off
8100,36 months,14.64,279.36,C,10+ years,MORTGAGE,69600,Source Verified,debt_consolidation,13.13,1,696,68.6,Charged Off
10000,60 months,10.21,213.51,B,6 years,RENT,13000,Verified,credit_card,29.98,0,712,40.2,Fully Paid
14700,36 months,12.23,489.87,C,,MORTGAGE,111000,Not Verified,credit_card,26.21,0,711,74.1,Fully Paid
3100,60 months,9.79,65.55,B,5 years,MORTGAGE,24100,Verified,debt_consolidation,5.03,1,719,,Fully Paid
20200,36 months,10.71,658.55,B,< 1 year,MORTGAGE,124600,Not Verified,debt_consolidation,32.1,0,720,38.6,Fully Paid
14000,60 months,8.95,290.28,B,10+ years,RENT,208700,Verified,debt_consolidation,29.05,0,706,31.1,Fully Paid
5100,36 months,6.02,155.2,A,4 years,OWN,107300,Verified,major_purchase,12.44,0,744,50.6,Fully Paid
6700,36 months,15.7,234.56,D,7 years,MORTGAGE,53300,Source Verified,small_business,8.6,0,676,92.5,Fully Paid
15800,60 months,9.99,335.63,B,5 years,RENT,115200,Verified,debt_consolidation,10.58,1,725,37.1,Fully Paid
9500,36 months,14.24,325.8,C,2 years,MORTGAGE,51600,Source Verified,debt_consolidation,15.44,1,712,84.2,Fully Paid
8200,36 months,12.3,273.53,B,3 years,RENT,91100,Not Verified,credit_card,26.76,0,699,,Fully Paid
4100,36 months,13.83,139.79,C,10+ years,OWN,60800,Not Verified,small_business,8.61,1,704,74.6,Fully Paid
16200,36 months,15.21,563.25,C,10+ years,MORTGAGE,55600,Source Verified,credit_card,21.02,1,683,69.6,Fully Paid
7500,36 months,7.0,231.58,A,10+ years,MORTGAGE,108200,Verified,major_purchase,17.12,0,752,49.2,Fully Paid
18800,36 months,15.12,652.81,C,10+ years,RENT,67700,Verified,credit_card,6.9,0,702,29.7,Fully Paid
5900,36 months,22.3,226.24,F,2 years,RENT,123600,Verified,credit_card,25.23,0,669,39.7,Charged Off
16900,36 months,12.18,562.78,B,10+ years,MORTGAGE,64400,Not Verified,debt_consolidation,7.16,0,721,72.7,Fully Paid
6900,60 months,9.78,145.86,B,,RENT,30800,Verified,debt_consolidation,18.99,0,710,20.3,Fully Paid
19800,36 months,10.42,642.8,B,10+ years,MORTGAGE,121000,Not Verified,debt_consolidation,25.85,0,708,56.7,Fully Paid
7500,36 months,14.92,259.7,C,8 years,MORTGAGE,24200,Not Verified,debt_consolidation,19.55,0,697,69.8,Fully Paid
8900,36 months,12.89,299.4,C,8 years,MORTGAGE,37700,Verified,debt_consolidation,26.16,0,703,57.2,Fully Paid
14200,60 months,12.3,318.03,C,,MORTGAGE,58700,Not Verified,debt_consolidation,21.12,0,699,17.9,Fully Paid
13800,36 months,18.15,499.94,D,2 years,RENT,111000,Verified,debt_consolidation,5.4,0,699,88.2,Fully Paid
7600,36 months,11.68,251.27,C,10+ years,MORTGAGE,62500,Not Verified,small_business,25.36,0,681,56.8,Charged Off
16400,36 months,6.99,506.31,A,< 1 year,OWN,58700,Not Verified,debt_consolidation,16.82,1,758,32.3,Fully Paid
6900,60 months,13.56,158.98,C,1 year,RENT,66400,Source Verified,car,15.36,0,700,60.1,Fully Paid
15700,36 months,10.23,508.29,B,10+ years,RENT,56300,Source Verified,debt_consolidation,10.24,1,715,56.6,Fully Paid
8400,60 months,12.75,190.05,C,10+ years,MORTGAGE,32100,Verified,debt_consolidation,20.91,0,689,67.2,Fully Paid
10100,36 months,6.44,309.28,A,4 years,MORTGAGE,91600,Verified,credit_card,17.37,0,749,72.5,Fully Paid
8600,36 months,10.37,278.99,B,10+ years,OWN,68300,Verified,credit_card,13.32,0,713,63.9,Fully Paid
8200,36 months,14.0,280.26,C,10+ years,MORTGAGE,73100,Not Verified,debt_consolidation,10.23,0,692,45.6,Fully Paid
13600,36 months,14.73,469.65,C,5 years,MORTGAGE,67800,Source Verified,major_purchase,19.19,1,695,24.2,Fully Paid
10200,36 months,14.45,350.85,C,7 years,OWN,107300,Source Verified,debt_consolidation,24.04,1,702,22.2,Charged Off
17500,36 months,12.58,586.11,C,8 years,MORTGAGE,55200,Verified,home_improvement,20.96,0,723,43.5,Fully Paid
16600,36 months,11.02,543.62,B,10+ years,MORTGAGE,94200,Not Verified,debt_consolidation,14.42,0,705,34.8,Fully Paid
6200,36 months,14.31,212.84,D,< 1 year,RENT,96000,Verified,debt_consolidation,12.04,1,703,32.1,Fully Paid
10600,60 months,15.63,255.69,C,7 years,MORTGAGE,49200,Source Verified,debt_consolidation,22.98,0,701,37.9,Fully Paid
5000,36 months,8.85,158.65,B,5 years,OWN,106100,Not Verified,debt_consolidation,8.89,0,720,32.1,Fully Paid
19700,36 months,16.5,697.47,D,7 years,OWN,124800,Verified,credit_card,15.65,0,684,58.1,Fully Paid
13600,36 months,12.25,453.34,B,5 years,MORTGAGE,68200,Not Verified,debt_consolidation,9.18,0,723,12.4,Fully Paid
13900,60 months,15.91,337.36,D,< 1 year,MORTGAGE,93100,Verified,debt_consolidation,18.96,0,688,64.9,Fully Paid
8200,60 months,14.03,190.93,D,10+ years,MORTGAGE,67300,Source Verified,debt_consolidation,18.28,0,684,,Fully Paid
5400,36 months,17.52,193.93,D,10+ years,MORTGAGE,92800,Verified,credit_card,18.03,0,708,42.6,Charged Off
12900,36 months,19.14,473.78,E,10+ years,MORTGAGE,108200,Verified,credit_card,11.56,1,673,57.0,Fully Paid
11000,60 months,7.0,217.81,A,4 years,RENT,40100,Not Verified,debt_consolidation,16.53,2,760,24.1,Fully Paid
28000,36 months,13.6,951.54,C,10+ years,RENT,34700,Verified,small_business,10.92,0,698,77.4,Fully Paid
13100,36 months,14.83,453.03,C,,OWN,39500,Not Verified,credit_card,8.33,0,695,70.8,Fully Paid
30000,36 months,26.21,1212.08,F,10+ years,RENT,30600,Verified,credit_card,6.84,0,635,63.5,Fully Paid
6700,36 months,15.58,234.17,C,3 years,MORTGAGE,50300,Source Verified,debt_consolidation,21.7,0,709,49.4,Fully Paid
14000,60 months,16.31,342.76,D,8 years,MORTGAGE,27800,Not Verified,credit_card,17.27,2,691,33.2,Fully Paid
20200,36 months,18.73,737.7,D,3 years,MORTGAGE,204900,Verified,credit_card,9.18,0,695,62.6,Fully Paid
8000,36 months,17.6,287.62,E,10+ years,MORTGAGE,71200,Verified,debt_consolidation,19.29,0,671,20.6,Fully Paid
24800,60 months,15.86,601.24,D,< 1 year,MORTGAGE,63900,Not Verified,debt_consolidation,22.12,0,677,55.2,Charged Off
8500,36 months,10.7,277.07,B,5 years,MORTGAGE,26700,Source Verified,major_purchase,26.19,0,711,50.8,Fully Paid
11100,60 months,13.62,256.1,C,10+ years,MORTGAGE,53700,Not Verified,credit_card,20.54,0,699,21.4,Charged Off
9000,36 months,15.13,312.56,C,2 years,OWN,37900,Verified,debt_consolidation,5.07,0,703,47.5,Fully Paid
17800,36 months,12.46,595.13,B,5 years,MORTGAGE,50500,Source Verified,debt_consolidation,36.12,0,707,92.3,Fully Paid
7500,36 months,10.1,242.36,B,1 year,MORTGAGE,33200,Not Verified,debt_consolidation,10.21,1,708,86.1,Fully Paid
14600,36 months,8.82,463.05,B,,RENT,72400,Verified,debt_consolidation,4.25,0,704,48.9,Fully Paid
9000,36 months,9.74,289.31,B,4 years,MORTGAGE,86600,Not Verified,debt_consolidation,34.29,1,729,36.3,Fully Paid
22700,36 months,9.84,730.76,B,2 years,MORTGAGE,124100,Not Verified,credit_card,4.68,0,721,67.5,Fully Paid
11900,36 months,17.86,429.38,D,10+ years,MORTGAGE,40600,Verified,debt_consolidation,15.82,0,683,74.5,Fully Paid
8200,36 months,10.88,267.99,B,10+ years,RENT,53400,Not Verified,car,7.75,0,710,13.4,Fully Paid
14000,36 months,17.63,503.54,D,10+ years,MORTGAGE,67000,Verified,debt_consolidation,22.16,0,676,46.0,Charged Off
4900,36 months,15.05,169.98,D,1 year,MORTGAGE,54000,Verified,credit_card,31.02,0,690,64.7,Charged Off
5400,60 months,13.77,125.01,C,1 year,RENT,41300,Not Verified,credit_card,20.09,1,702,53.0,Fully Paid
20700,60 months,18.57,532.08,D,,MORTGAGE,64800,Not Verified,debt_consolidation,39.28,0,677,34.0,Fully Paid
6300,36 months,23.63,245.94,E,9 years,MORTGAGE,105300,Verified,credit_card,11.36,0,680,66.1,Charged Off
7400,36 months,18.45,269.2,D,10+ years,RENT,30100,Source Verified,credit_card,9.4,1,676,35.9,Fully Paid
5700,36 months,6.84,175.58,A,10+ years,RENT,40000,Source Verified,debt_consolidation,17.37,1,725,53.0,Fully Paid
7000,36 months,10.45,227.35,B,7 years,MORTGAGE,87600,Verified,debt_consolidation,24.42,1,723,30.9,Charged Off
7800,36 months,18.52,284.03,D,10+ years,RENT,44100,Not Verified,credit_card,24.22,1,697,55.6,Fully Paid
11700,36 months,10.87,382.32,B,2 years,OWN,84000,Verified,other,12.0,1,698,26.1,Fully Paid
5800,36 months,12.66,194.48,B,10+ years,RENT,93700,Not Verified,credit_card,14.55,1,722,23.3,Fully Paid
12500,36 months,14.77,431.91,C,,MORTGAGE,64400,Verified,debt_consolidation,26.81,0,725,71.9,Fully Paid
3700,36 months,13.11,124.86,C,3 years,MORTGAGE,105100,Source Verified,debt_consolidation,14.45,0,713,55.7,Fully Paid
6100,36 months,9.41,195.14,B,4 years,MORTGAGE,92800,Not Verified,debt_consolidation,16.57,0,721,33.1,Fully Paid
10900,36 months,15.45,380.26,C,6 years,RENT,64400,Source Verified,debt_consolidation,18.26,1,704,43.5,Fully Paid
19500,36 months,16.17,687.2,D,2 years,MORTGAGE,82600,Not Verified,credit_card,27.46,0,664,64.0,Fully Paid
33700,60 months,10.81,729.53,B,10+ years,MORTGAGE,110200,Verified,home_improvement,10.46,0,740,34.1,Fully Paid
40000,60 months,12.4,897.88,C,5 years,MORTGAGE,64500,Not Verified,credit_card,8.07,1,680,54.2,Fully Paid
5600,36 months,6.62,171.94,A,10+ years,RENT,34000,Source Verified,credit_card,11.01,0,752,69.7,Fully Paid
14700,36 months,12.93,494.81,C,10+ years,MORTGAGE,45300,Verified,major_purchase,26.6,1,708,23.8,Fully Paid
5200,36 months,21.08,196.12,E,7 years,OWN,67600,Source Verified,other,12.97,1,655,12.8,Fully Paid
25200,60 months,7.85,509.16,B,10+ years,MORTGAGE,75300,Source Verified,debt_consolidation,21.59,0,711,36.1,Charged Off
9300,36 months,6.56,285.29,A,5 years,MORTGAGE,102100,Source Verified,credit_card,21.87,0,757,70.2,Fully Paid
18000,36 months,10.52,585.21,B,9 years,RENT,167400,Not Verified,debt_consolidation,13.77,0,706,41.9,Fully Paid
11400,36 months,16.66,404.51,D,10+ years,MORTGAGE,91600,Verified,credit_card,16.58,0,688,23.8,Charged Off
9500,36 months,6.45,290.95,A,10+ years,MORTGAGE,49200,Verified,debt_consolidation,16.94,1,754,41.4,Fully Paid
