request_id,loan_amnt,term,int_rate,installment,grade,emp_length,home_ownership,annual_inc,verification_status,purpose,dti,delinq_2yrs,fico_range_low,revol_util,loan_status,timestamp
REQ-02671,13200,60 months,21.81,326.71,D,7 years,RENT,140758.0,Not Verified,major_purchase,20.52,1,695,53.27,Fully Paid,2026-05-15 12:00:00
REQ-02672,3000,36 months,22.69,107.99,F,7 years,MORTGAGE,32854.0,Not Verified,debt_consolidation,27.01,0,688,49.87,Fully Paid,2026-05-17 16:00:00
REQ-02673,5600,36 months,17.52,198.32,E,1 year,RENT,74271.0,Source Verified,debt_consolidation,8.15,0,674,75.63,Charged Off,2026-03-20 13:00:00
REQ-02674,11000,36 months,16.43,359.76,B,10+ years,MORTGAGE,55115.0,Verified,credit_card,24.67,2,693,31.63,Fully Paid,2026-05-21 11:00:00
REQ-02675,14900,36 months,17.01,505.71,C,10+ years,MORTGAGE,31604.0,Source Verified,debt_consolidation,25.22,0,717,55.97,Fully Paid,2026-04-21 21:00:00
REQ-02676,6900,36 months,22.03,244.39,E,3 years,MORTGAGE,126340.0,Source Verified,debt_consolidation,15.5,0,682,35.73,Fully Paid,2026-05-21 15:00:00
REQ-02677,19900,60 months,11.95,393.57,A,3 years,RENT,75446.0,Verified,debt_consolidation,11.53,1,731,,Fully Paid,2026-05-13 14:00:00
REQ-02678,24100,60 months,10.05,477.78,A,10+ years,MORTGAGE,160388.0,Verified,small_business,32.41,0,775,23.4,Charged Off,2026-04-17 06:00:00
REQ-02679,10100,36 months,10.9,320.71,B,< 1 year,MORTGAGE,53900.0,Verified,debt_consolidation,21.39,0,712,79.97,Fully Paid,2026-03-30 07:00:00
REQ-02680,5200,36 months,14.44,177.57,C,10+ years,OTHER,48665.0,Verified,home_improvement,11.34,0,704,46.97,Fully Paid,2026-03-10 07:00:00
REQ-02681,3800,36 months,10.0,121.73,B,< 1 year,MORTGAGE,108785.0,Verified,home_improvement,15.72,0,735,47.87,Fully Paid,2026-03-14 12:00:00
REQ-02682,15600,36 months,15.16,526.83,C,9 years,RENT,59950.0,Not Verified,credit_card,29.02,0,701,9.67,Fully Paid,2026-04-01 15:00:00
REQ-02683,18600,36 months,24.72,693.33,E,10+ years,RENT,21369.0,Not Verified,credit_card,7.69,0,675,108.5,Fully Paid,2026-05-07 00:00:00
REQ-02684,5200,60 months,9.46,101.65,A,< 1 year,RENT,51362.0,Source Verified,debt_consolidation,7.1,0,741,69.5,Fully Paid,2026-04-16 19:00:00
REQ-02685,15000,60 months,16.73,350.81,D,10+ years,RENT,37983.0,Not Verified,medical,17.16,0,666,58.83,Fully Paid,2026-04-09 01:00:00
REQ-02686,12600,36 months,11.73,410.9,C,3 years,OWN,43317.0,Verified,credit_card,17.28,0,726,72.43,Fully Paid,2026-03-21 07:00:00
REQ-02687,15900,36 months,13.22,514.69,C,10+ years,RENT,10500.0,Not Verified,credit_card,11.05,0,706,45.5,Fully Paid,2026-04-14 17:00:00
REQ-02688,10000,60 months,19.3,242.12,D,3 years,MORTGAGE,23660.0,Not Verified,home_improvement,8.39,0,710,57.17,Fully Paid,2026-04-25 07:00:00
REQ-02689,7600,36 months,20.58,263.75,D,1 year,RENT,35844.0,Source Verified,debt_consolidation,35.06,0,707,99.13,Fully Paid,2026-05-19 11:00:00
REQ-02690,20300,60 months,14.68,438.14,B,10+ years,RENT,60000.0,Not Verified,debt_consolidation,13.32,0,712,23.93,Fully Paid,2026-04-29 14:00:00
REQ-02691,16500,36 months,16.99,559.85,D,8 years,MORTGAGE,63550.0,Source Verified,debt_consolidation,10.6,2,682,43.67,Fully Paid,2026-04-24 02:00:00
REQ-02692,4100,36 months,19.71,141.55,C,8 years,MORTGAGE,16150.0,Verified,credit_card,9.74,1,694,67.67,Fully Paid,2026-05-17 04:00:00
REQ-02693,12900,36 months,10.63,405.01,A,1 year,RENT,43806.0,Verified,debt_consolidation,34.8,0,742,79.23,Fully Paid,2026-04-07 15:00:00
REQ-02694,13400,36 months,19.81,460.0,C,3 years,RENT,110383.0,Verified,debt_consolidation,22.5,0,726,65.23,Charged Off,2026-05-22 02:00:00
REQ-02695,9900,36 months,13.0,324.11,B,10+ years,MORTGAGE,60317.0,Verified,debt_consolidation,16.77,0,715,59.27,Fully Paid,2026-03-30 10:00:00
REQ-02696,15900,36 months,6.97,487.1,A,10+ years,MORTGAGE,60610.0,Source Verified,debt_consolidation,26.38,2,744,34.67,Fully Paid,2026-03-09 12:00:00
REQ-02697,19300,36 months,9.3,594.16,A,9 years,OWN,70950.0,Verified,debt_consolidation,9.07,0,750,92.93,Fully Paid,2026-04-11 08:00:00
REQ-02698,36500,36 months,7.28,1123.35,A,8 years,MORTGAGE,55127.0,Verified,debt_consolidation,15.28,1,737,37.37,Fully Paid,2026-03-14 00:00:00
REQ-02699,6600,36 months,9.63,210.28,A,10+ years,MORTGAGE,74319.0,Verified,other,12.66,1,783,70.47,Fully Paid,2026-03-11 15:00:00
REQ-02700,29600,36 months,10.89,899.01,A,9 years,RENT,47738.0,Source Verified,debt_consolidation,13.52,0,737,40.77,Fully Paid,2026-05-15 08:00:00
REQ-02701,12800,60 months,15.07,275.57,C,2 years,RENT,29494.0,Not Verified,car,18.8,1,713,70.0,Fully Paid,2026-05-06 15:00:00
REQ-02702,4300,36 months,18.43,154.23,E,9 years,MORTGAGE,73121.0,Not Verified,medical,18.48,0,684,70.13,Fully Paid,2026-03-17 22:00:00
REQ-02703,40000,36 months,13.65,1265.48,B,2 years,RENT,50825.0,Verified,major_purchase,17.01,0,714,69.37,Fully Paid,2026-05-14 00:00:00
REQ-02704,12600,60 months,22.52,351.73,E,10+ years,MORTGAGE,24300.0,Verified,home_improvement,8.91,0,659,20.4,Fully Paid,2026-03-04 04:00:00
REQ-02705,16100,36 months,16.45,557.72,C,4 years,MORTGAGE,119906.0,Verified,home_improvement,5.01,0,703,52.3,Fully Paid,2026-03-28 16:00:00
REQ-02706,8100,36 months,14.63,263.77,C,10+ years,RENT,38583.0,Not Verified,debt_consolidation,15.65,0,721,107.03,Fully Paid,2026-04-29 21:00:00
REQ-02707,13600,60 months,25.27,389.43,F,< 1 year,RENT,65438.0,Source Verified,debt_consolidation,7.74,0,668,58.2,Charged Off,2026-03-25 05:00:00
REQ-02708,9200,60 months,24.8,247.86,F,10+ years,MORTGAGE,54750.0,Source Verified,small_business,15.49,0,669,65.63,Fully Paid,2026-04-30 18:00:00
REQ-02709,7700,36 months,13.8,244.14,B,10+ years,MORTGAGE,63571.0,Source Verified,debt_consolidation,10.82,1,719,44.67,Fully Paid,2026-05-16 07:00:00
REQ-02710,6300,36 months,19.59,232.82,E,10+ years,MORTGAGE,129400.0,Not Verified,debt_consolidation,9.81,0,665,43.2,Fully Paid,2026-03-03 21:00:00
REQ-02711,2500,36 months,13.92,85.35,C,3 years,RENT,42400.0,Verified,credit_card,10.02,1,669,22.6,Charged Off,2026-03-08 13:00:00
REQ-02712,24200,36 months,20.0,832.99,C,10+ years,RENT,41085.0,Not Verified,debt_consolidation,24.87,0,672,90.63,Fully Paid,2026-05-21 05:00:00
REQ-02713,39600,36 months,13.53,1287.66,B,,MORTGAGE,45938.0,Verified,debt_consolidation,7.85,0,708,75.1,Fully Paid,2026-04-17 15:00:00
REQ-02714,17400,60 months,20.31,435.34,F,10+ years,MORTGAGE,44450.0,Verified,credit_card,25.21,1,656,97.6,Charged Off,2026-04-19 16:00:00
REQ-02715,19700,36 months,8.89,602.8,B,< 1 year,MORTGAGE,32250.0,Not Verified,debt_consolidation,40.05,0,729,74.23,Fully Paid,2026-04-09 00:00:00
REQ-02716,14400,36 months,18.66,507.4,D,1 year,MORTGAGE,27323.0,Not Verified,credit_card,22.5,0,701,39.63,Charged Off,2026-04-07 09:00:00
REQ-02717,5900,36 months,18.06,201.82,C,1 year,MORTGAGE,40167.0,Source Verified,debt_consolidation,8.86,0,701,88.73,Fully Paid,2026-05-02 05:00:00
REQ-02718,11200,60 months,15.64,252.78,D,6 years,OWN,43925.0,Source Verified,credit_card,18.85,1,687,32.4,Fully Paid,2026-04-13 01:00:00
REQ-02719,17100,60 months,15.11,403.32,C,2 years,MORTGAGE,57967.0,Source Verified,debt_consolidation,36.4,0,693,33.17,Fully Paid,2026-03-12 04:00:00
REQ-02720,19800,36 months,15.34,656.13,C,10+ years,MORTGAGE,64319.0,Verified,credit_card,16.55,0,704,38.57,Fully Paid,2026-04-26 20:00:00
REQ-02721,13000,36 months,16.24,433.28,D,5 years,RENT,47833.0,Verified,debt_consolidation,29.73,0,711,50.73,Charged Off,2026-04-29 21:00:00
REQ-02722,7900,60 months,16.32,191.36,D,9 years,OWN,131208.0,Source Verified,debt_consolidation,14.58,0,704,70.27,Fully Paid,2026-03-13 18:00:00
REQ-02723,12800,60 months,16.17,298.96,C,6 years,MORTGAGE,264550.0,Not Verified,home_improvement,9.28,0,688,47.27,Fully Paid,2026-04-02 16:00:00
REQ-02724,14900,36 months,11.97,463.28,A,4 years,RENT,21531.0,Not Verified,credit_card,20.27,0,771,69.6,Fully Paid,2026-05-05 12:00:00
REQ-02725,16900,36 months,24.22,634.28,E,10+ years,RENT,100535.0,Verified,major_purchase,13.2,0,662,54.27,Fully Paid,2026-04-22 05:00:00
REQ-02726,13700,60 months,14.05,315.59,C,1 year,MORTGAGE,55225.0,Verified,small_business,10.32,0,715,18.97,Fully Paid,2026-03-12 15:00:00
REQ-02727,13800,36 months,10.96,451.53,B,9 years,RENT,50400.0,Verified,debt_consolidation,25.22,1,699,78.0,Fully Paid,2026-03-02 17:00:00
REQ-02728,17000,60 months,9.96,336.3,A,9 years,MORTGAGE,79538.0,Verified,debt_consolidation,9.18,0,770,54.0,Fully Paid,2026-04-15 21:00:00
REQ-02729,8200,36 months,13.76,269.47,B,4 years,MORTGAGE,52675.0,Source Verified,credit_card,30.47,2,724,43.43,Fully Paid,2026-04-08 21:00:00
REQ-02730,12000,36 months,15.62,387.88,C,10+ years,MORTGAGE,85948.0,Source Verified,credit_card,14.74,1,716,77.23,Fully Paid,2026-05-23 20:00:00
REQ-02731,9700,36 months,13.65,315.96,C,8 years,RENT,97475.0,Source Verified,credit_card,14.56,1,678,33.0,Fully Paid,2026-04-13 20:00:00
REQ-02732,8100,60 months,17.23,179.08,B,10+ years,MORTGAGE,24127.0,Not Verified,debt_consolidation,30.63,0,712,48.33,Fully Paid,2026-05-23 21:00:00
REQ-02733,8100,36 months,10.77,260.49,B,2 years,RENT,43700.0,Verified,credit_card,14.98,0,723,77.13,Fully Paid,2026-03-18 20:00:00
REQ-02734,17600,60 months,13.83,385.57,C,3 years,MORTGAGE,41119.0,Not Verified,car,29.28,0,690,62.93,Fully Paid,2026-04-10 13:00:00
REQ-02735,15900,36 months,17.49,566.8,E,8 years,MORTGAGE,56890.0,Source Verified,debt_consolidation,23.8,0,661,69.17,Fully Paid,2026-03-12 21:00:00
REQ-02736,7000,60 months,16.02,159.34,B,4 years,OTHER,49525.0,Not Verified,credit_card,14.09,1,717,79.0,Fully Paid,2026-04-15 02:00:00
REQ-02737,11100,36 months,21.02,412.63,E,,MORTGAGE,152471.0,Verified,debt_consolidation,18.28,0,665,,Fully Paid,2026-03-22 12:00:00
REQ-02738,18900,36 months,15.66,638.27,C,10+ years,RENT,43896.0,Not Verified,debt_consolidation,13.8,0,700,62.23,Fully Paid,2026-04-07 13:00:00
REQ-02739,3500,60 months,8.43,68.37,A,1 year,MORTGAGE,176183.0,Verified,debt_consolidation,28.55,0,749,54.77,Fully Paid,2026-03-30 06:00:00
REQ-02740,7300,60 months,14.97,169.74,C,,RENT,65454.0,Source Verified,debt_consolidation,26.66,0,701,39.73,Fully Paid,2026-03-21 06:00:00
REQ-02741,13500,36 months,13.41,454.28,C,9 years,OWN,77550.0,Source Verified,debt_consolidation,16.2,0,679,61.17,Fully Paid,2026-03-13 08:00:00
REQ-02742,14400,36 months,8.65,435.8,A,1 year,OWN,61425.0,Not Verified,small_business,19.4,0,763,94.2,Fully Paid,2026-04-19 05:00:00
REQ-02743,28200,36 months,11.84,862.25,A,5 years,RENT,20658.0,Source Verified,debt_consolidation,11.36,0,748,85.53,Fully Paid,2026-05-21 04:00:00
REQ-02744,6900,60 months,21.46,184.58,D,7 years,MORTGAGE,68617.0,Not Verified,debt_consolidation,24.81,0,697,21.13,Charged Off,2026-03-16 02:00:00
REQ-02745,5600,36 months,8.69,172.12,B,10+ years,RENT,33917.0,Not Verified,debt_consolidation,22.31,1,743,66.17,Charged Off,2026-03-30 03:00:00
REQ-02746,8200,60 months,7.62,160.9,A,,MORTGAGE,53283.0,Not Verified,debt_consolidation,15.33,0,744,30.83,Fully Paid,2026-03-19 00:00:00
REQ-02747,7900,36 months,14.65,255.47,B,10+ years,MORTGAGE,30388.0,Not Verified,debt_consolidation,13.22,0,709,77.5,Fully Paid,2026-05-05 17:00:00
REQ-02748,9800,60 months,17.29,234.64,C,2 years,RENT,35842.0,Verified,debt_consolidation,15.06,1,717,37.27,Fully Paid,2026-04-05 10:00:00
REQ-02749,14100,60 months,21.79,345.06,D,7 years,MORTGAGE,27827.0,Source Verified,debt_consolidation,26.47,1,686,86.23,Charged Off,2026-05-18 19:00:00
REQ-02750,3500,36 months,11.73,114.14,C,9 years,OWN,33158.0,Source Verified,credit_card,11.99,0,713,65.73,Fully Paid,2026-03-22 03:00:00
REQ-02751,9700,60 months,12.88,220.11,C,3 years,RENT,53100.0,Not Verified,debt_consolidation,29.74,1,704,53.2,Fully Paid,2026-03-03 12:00:00
REQ-02752,14600,36 months,14.63,482.35,B,1 year,MORTGAGE,36138.0,Source Verified,car,11.59,0,715,85.8,Fully Paid,2026-04-13 20:00:00
REQ-02753,7200,36 months,14.46,235.58,B,1 year,MORTGAGE,16400.0,Source Verified,debt_consolidation,8.47,1,689,31.87,Fully Paid,2026-04-21 22:00:00
REQ-02754,11000,36 months,18.37,369.95,D,2 years,RENT,41548.0,Not Verified,credit_card,10.92,0,710,46.13,Fully Paid,2026-05-19 00:00:00
REQ-02755,10100,36 months,24.65,373.55,E,9 years,OWN,61908.0,Source Verified,debt_consolidation,8.11,0,669,75.27,Charged Off,2026-05-13 19:00:00
REQ-02756,16600,60 months,22.95,421.08,E,5 years,MORTGAGE,15200.0,Not Verified,major_purchase,37.05,0,698,68.57,Charged Off,2026-05-13 07:00:00
REQ-02757,11100,36 months,12.9,355.05,B,10+ years,MORTGAGE,82598.0,Not Verified,credit_card,28.72,0,730,56.07,Fully Paid,2026-04-23 16:00:00
REQ-02758,5300,60 months,7.96,102.37,A,4 years,MORTGAGE,75992.0,Verified,home_improvement,22.99,1,716,61.87,Fully Paid,2026-04-02 18:00:00
REQ-02759,18800,36 months,14.26,622.28,C,3 years,RENT,19350.0,Source Verified,car,15.29,0,723,78.73,Fully Paid,2026-04-06 00:00:00
REQ-02760,6100,60 months,13.43,138.58,C,8 years,RENT,168710.0,Source Verified,credit_card,17.78,0,707,14.37,Fully Paid,2026-03-09 20:00:00
REQ-02761,9900,36 months,18.88,349.91,D,1 year,RENT,66023.0,Not Verified,debt_consolidation,16.53,0,683,57.83,Fully Paid,2026-04-07 03:00:00
REQ-02762,7600,36 months,11.91,244.91,B,7 years,RENT,55092.0,Source Verified,debt_consolidation,22.8,1,728,21.07,Fully Paid,2026-03-31 08:00:00
REQ-02763,4800,60 months,11.19,104.82,B,2 years,RENT,39300.0,Verified,credit_card,18.92,0,700,73.8,Fully Paid,2026-03-02 15:00:00
REQ-02764,9200,60 months,10.05,191.2,B,10+ years,RENT,90658.0,Source Verified,credit_card,27.33,0,726,82.53,Fully Paid,2026-03-18 04:00:00
REQ-02765,13100,36 months,9.23,399.89,A,10+ years,MORTGAGE,29575.0,Verified,debt_consolidation,14.01,0,732,54.0,Fully Paid,2026-04-16 20:00:00
REQ-02766,14900,36 months,19.84,537.48,D,3 years,RENT,96342.0,Verified,debt_consolidation,23.06,0,686,55.27,Fully Paid,2026-04-01 03:00:00
REQ-02767,8400,60 months,18.73,192.12,C,5 years,RENT,63517.0,Source Verified,credit_card,38.87,0,688,54.33,Fully Paid,2026-05-20 07:00:00
REQ-02768,40000,60 months,17.65,954.75,D,10+ years,OWN,51331.0,Not Verified,home_improvement,5.68,0,683,65.53,Fully Paid,2026-04-09 06:00:00
REQ-02769,13100,36 months,21.76,462.24,D,10+ years,MORTGAGE,16188.0,Source Verified,debt_consolidation,28.71,0,662,71.03,Fully Paid,2026-05-21 20:00:00
REQ-02770,13600,36 months,18.35,470.45,C,7 years,RENT,50310.0,Verified,major_purchase,23.67,0,678,50.17,Fully Paid,2026-04-22 07:00:00
REQ-02771,22100,60 months,8.49,453.31,A,10+ years,MORTGAGE,62900.0,Verified,debt_consolidation,6.54,1,744,69.5,Fully Paid,2026-03-03 13:00:00
REQ-02772,14500,60 months,13.55,326.59,C,3 years,MORTGAGE,23192.0,Verified,debt_consolidation,12.21,1,701,58.03,Fully Paid,2026-03-18 20:00:00
REQ-02773,14900,36 months,19.83,522.59,D,10+ years,RENT,31500.0,Verified,major_purchase,15.7,0,688,86.43,Fully Paid,2026-04-27 04:00:00
REQ-02774,9600,36 months,20.61,345.19,E,1 year,OWN,60725.0,Not Verified,debt_consolidation,13.72,0,682,51.8,Fully Paid,2026-04-16 10:00:00
REQ-02775,16800,60 months,15.17,388.04,D,4 years,MORTGAGE,76312.0,Verified,debt_consolidation,39.91,0,713,68.1,Charged Off,2026-03-29 14:00:00
REQ-02776,13400,36 months,11.79,424.81,B,2 years,RENT,14962.0,Not Verified,home_improvement,11.03,0,725,101.3,Fully Paid,2026-04-15 18:00:00
REQ-02777,6200,60 months,11.32,120.79,A,10+ years,OWN,24225.0,Not Verified,small_business,31.43,0,748,60.67,Charged Off,2026-05-11 18:00:00
REQ-02778,6500,60 months,8.65,127.64,A,10+ years,RENT,105967.0,Source Verified,debt_consolidation,45.54,0,715,33.47,Fully Paid,2026-04-03 22:00:00
REQ-02779,15500,60 months,6.62,304.15,A,10+ years,MORTGAGE,77400.0,Not Verified,home_improvement,24.75,0,744,32.8,Fully Paid,2026-03-02 21:00:00
REQ-02780,20100,60 months,12.47,436.72,B,,RENT,216188.0,Verified,home_improvement,9.33,1,720,45.3,Fully Paid,2026-03-24 08:00:00
REQ-02781,31000,36 months,14.99,992.88,B,10+ years,OWN,76004.0,Verified,credit_card,25.48,0,728,68.13,Fully Paid,2026-05-19 00:00:00
REQ-02782,25700,36 months,15.49,841.26,B,10+ years,MORTGAGE,32012.0,Verified,debt_consolidation,12.67,0,707,99.1,Fully Paid,2026-05-10 04:00:00
REQ-02783,14400,60 months,17.8,326.17,C,3 years,MORTGAGE,27312.0,Not Verified,home_improvement,12.77,0,717,52.37,Fully Paid,2026-05-17 20:00:00
REQ-02784,15400,60 months,15.22,328.87,C,10+ years,OTHER,52725.0,Not Verified,debt_consolidation,19.49,1,694,56.47,Fully Paid,2026-05-14 23:00:00
REQ-02785,25900,36 months,13.61,874.05,C,10+ years,RENT,65408.0,Not Verified,debt_consolidation,14.2,1,709,53.57,Fully Paid,2026-03-13 07:00:00
REQ-02786,4600,60 months,23.85,127.96,F,10+ years,MORTGAGE,110344.0,Verified,debt_consolidation,25.93,0,665,73.3,Fully Paid,2026-03-27 12:00:00
REQ-02787,5000,60 months,5.8,96.2,A,10+ years,MORTGAGE,75500.0,Not Verified,debt_consolidation,21.63,1,744,23.0,Fully Paid,2026-03-06 06:00:00
REQ-02788,10500,36 months,13.97,358.71,D,10+ years,MORTGAGE,25800.0,Source Verified,small_business,6.93,0,684,53.3,Charged Off,2026-03-05 19:00:00
REQ-02789,21800,36 months,15.67,710.3,B,5 years,OWN,58346.0,Not Verified,debt_consolidation,34.65,1,732,83.47,Charged Off,2026-05-17 21:00:00
REQ-02790,18300,36 months,23.55,662.05,D,4 years,RENT,32915.0,Source Verified,credit_card,26.87,0,683,96.83,Charged Off,2026-05-23 03:00:00
REQ-02791,8400,36 months,15.58,291.52,D,10+ years,MORTGAGE,51112.0,Verified,major_purchase,12.85,0,674,83.17,Fully Paid,2026-03-09 14:00:00
REQ-02792,7700,60 months,15.0,167.42,D,2 years,MORTGAGE,25583.0,Not Verified,debt_consolidation,17.17,0,702,44.83,Fully Paid,2026-04-29 17:00:00
REQ-02793,6000,36 months,17.28,205.88,D,4 years,MORTGAGE,28262.0,Source Verified,credit_card,14.51,1,698,53.6,Fully Paid,2026-04-19 19:00:00
REQ-02794,13100,36 months,14.55,451.23,C,9 years,MORTGAGE,24500.0,Not Verified,credit_card,8.91,1,691,20.0,Fully Paid,2026-03-04 19:00:00
REQ-02795,13600,60 months,24.5,356.54,E,6 years,MORTGAGE,43067.0,Source Verified,debt_consolidation,24.64,0,676,68.87,Fully Paid,2026-05-12 10:00:00
REQ-02796,5800,36 months,15.62,188.84,B,10+ years,MORTGAGE,24700.0,Verified,credit_card,16.28,0,727,44.47,Fully Paid,2026-05-17 01:00:00
REQ-02797,5900,36 months,15.38,197.04,C,3 years,MORTGAGE,37450.0,Source Verified,debt_consolidation,35.62,0,686,63.7,Fully Paid,2026-04-17 08:00:00
REQ-02798,5700,36 months,16.95,191.92,C,5 years,MORTGAGE,63333.0,Source Verified,debt_consolidation,39.71,0,687,69.73,Fully Paid,2026-04-30 22:00:00
REQ-02799,6900,60 months,17.03,164.26,C,10+ years,RENT,91483.0,Verified,credit_card,18.21,0,698,68.07,Charged Off,2026-04-01 22:00:00
REQ-02800,12000,36 months,21.63,428.61,D,< 1 year,RENT,64350.0,Not Verified,debt_consolidation,33.23,0,669,,Fully Paid,2026-05-04 20:00:00
REQ-02801,15000,60 months,15.53,341.53,C,7 years,MORTGAGE,44792.0,Not Verified,debt_consolidation,16.28,0,698,55.73,Fully Paid,2026-04-08 16:00:00
REQ-02802,7900,36 months,11.63,240.8,A,10+ years,RENT,33454.0,Not Verified,debt_consolidation,13.39,0,745,44.03,Fully Paid,2026-05-21 01:00:00
REQ-02803,13200,60 months,14.62,311.4,C,4 years,MORTGAGE,92400.0,Verified,credit_card,9.26,0,693,61.1,Fully Paid,2026-03-08 12:00:00
REQ-02804,8100,36 months,12.04,265.34,B,10+ years,RENT,68042.0,Source Verified,debt_consolidation,18.84,0,747,79.73,Fully Paid,2026-03-18 03:00:00
REQ-02805,4000,36 months,19.67,137.04,C,1 year,RENT,47252.0,Verified,car,24.93,0,696,58.13,Fully Paid,2026-05-19 01:00:00
REQ-02806,16000,36 months,10.43,508.27,B,10+ years,MORTGAGE,34781.0,Source Verified,debt_consolidation,4.94,1,713,37.1,Fully Paid,2026-03-25 23:00:00
REQ-02807,10500,36 months,7.59,319.86,A,3 years,MORTGAGE,77250.0,Not Verified,debt_consolidation,8.46,0,768,50.9,Fully Paid,2026-03-29 23:00:00
REQ-02808,8700,60 months,17.83,199.42,D,3 years,MORTGAGE,30062.0,Not Verified,debt_consolidation,15.06,0,697,54.5,Fully Paid,2026-05-07 09:00:00
REQ-02809,4600,36 months,18.41,164.94,D,8 years,MORTGAGE,77242.0,Not Verified,credit_card,15.63,0,689,32.83,Fully Paid,2026-03-18 15:00:00
REQ-02810,10900,36 months,18.32,379.56,D,1 year,MORTGAGE,24325.0,Verified,debt_consolidation,13.37,0,688,72.9,Charged Off,2026-04-17 16:00:00
REQ-02811,5100,36 months,12.08,165.95,D,10+ years,RENT,30469.0,Not Verified,debt_consolidation,16.57,0,704,63.5,Fully Paid,2026-03-27 12:00:00
REQ-02812,20600,36 months,8.05,636.54,B,10+ years,RENT,39962.0,Not Verified,major_purchase,35.49,1,701,35.73,Charged Off,2026-03-18 02:00:00
REQ-02813,10700,36 months,18.2,358.98,C,9 years,OWN,44708.0,Source Verified,credit_card,31.5,0,692,78.53,Fully Paid,2026-05-24 18:00:00
REQ-02814,15500,60 months,16.39,371.92,C,10+ years,OWN,20988.0,Source Verified,debt_consolidation,23.92,1,692,50.63,Fully Paid,2026-03-20 03:00:00
REQ-02815,12300,60 months,8.28,248.11,A,1 year,RENT,83719.0,Verified,debt_consolidation,25.95,0,746,62.17,Fully Paid,2026-03-09 09:00:00
REQ-02816,6600,36 months,10.69,202.85,C,7 years,RENT,52833.0,Verified,credit_card,28.59,2,727,,Charged Off,2026-04-29 20:00:00
REQ-02817,12800,36 months,13.22,402.41,B,10+ years,RENT,63254.0,Verified,debt_consolidation,24.93,0,755,82.87,Charged Off,2026-05-17 11:00:00
REQ-02818,15500,36 months,6.94,474.64,A,10+ years,RENT,44650.0,Not Verified,small_business,10.82,0,745,38.47,Fully Paid,2026-03-11 18:00:00
REQ-02819,12200,36 months,22.83,446.16,E,6 years,MORTGAGE,49750.0,Source Verified,debt_consolidation,26.98,0,655,92.33,Charged Off,2026-04-30 23:00:00
REQ-02820,20300,36 months,14.57,670.09,B,< 1 year,MORTGAGE,29312.0,Verified,debt_consolidation,24.74,0,701,39.7,Fully Paid,2026-04-17 06:00:00
REQ-02821,13100,36 months,19.84,456.3,C,10+ years,RENT,77431.0,Not Verified,credit_card,17.63,0,695,61.9,Fully Paid,2026-05-08 22:00:00
REQ-02822,28500,60 months,12.93,640.18,C,10+ years,MORTGAGE,34173.0,Verified,debt_consolidation,10.52,0,701,47.67,Fully Paid,2026-03-15 02:00:00
REQ-02823,9800,36 months,18.7,331.15,D,< 1 year,RENT,47098.0,Not Verified,debt_consolidation,24.83,1,688,44.53,Charged Off,2026-05-19 01:00:00
